128.60393	1233.77645	1357.24786	3.16836	0.13562	-0.73815	1.51179	0.99991	-0.01273	-0.00308	0.01288	0.99839	0.05524	0.00237	-0.05527	0.99847
128.8551	1233.95339	1357.48732	3.02721	0.62136	-0.85009	1.56751	0.99983	-0.01424	-0.01161	0.01484	0.9985	0.05264	0.01084	-0.05281	0.99855
128.91669	1234.15585	1357.816	2.76381	1.22452	-1.29595	1.58192	0.99952	-0.02156	-0.02243	0.02261	0.9986	0.04772	0.02137	-0.04821	0.99861
129.50047	1234.9111	1357.92582	2.78298	0.95184	-1.94576	1.65862	0.99929	-0.03311	-0.01823	0.03395	0.99827	0.04796	0.01661	-0.04855	0.99868
129.66327	1235.22746	1358.117	2.75754	0.63807	-2.13569	1.72358	0.99924	-0.03669	-0.01291	0.03726	0.99817	0.04766	0.01114	-0.04811	0.99878
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131.42332	1238.71682	1359.01712	3.31512	-1.74924	-6.27367	4.19378	0.99355	-0.11085	0.02397	0.10923	0.99216	0.06081	-0.03053	-0.0578	0.99786
131.53113	1239.32773	1359.14581	3.23535	-2.00034	-6.44058	4.37898	0.99308	-0.11395	0.0283	0.1121	0.99188	0.05999	-0.03491	-0.0564	0.9978
130.76967	1240.81876	1359.44085	3.62567	-2.76977	-8.15777	3.45344	0.98872	-0.14464	0.03876	0.14173	0.98747	0.06944	-0.04832	-0.06316	0.99683
130.96107	1241.13832	1359.51949	3.52696	-2.92606	-8.03317	3.52833	0.9889	-0.14259	0.04185	0.13956	0.98787	0.06803	-0.05105	-0.06144	0.9968
130.46279	1240.77956	1359.39065	3.1238	-2.8274	-6.69061	2.75655	0.99198	-0.119	0.04257	0.11637	0.9914	0.05986	-0.04933	-0.05443	0.9973
130.23482	1239.42219	1359.3119	2.94589	-1.53739	-4.4665	1.73383	0.9966	-0.07915	0.02271	0.07785	0.99554	0.05332	-0.02683	-0.05137	0.99832
130.58252	1237.65498	1359.32692	3.06357	0.36634	-2.24436	2.51605	0.99921	-0.03876	-0.00847	0.03916	0.99782	0.05315	0.00639	-0.05344	0.99855
131.79399	1236.13112	1359.48626	3.70847	2.51838	-1.06982	4.49463	0.99886	-0.01579	-0.04505	0.01865	0.99779	0.06385	0.04394	-0.06462	0.99694
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139.01526	1242.24576	1354.9723	1.92087	0.94052	-1.26612	4.19912	0.99962	-0.02153	-0.01714	0.02209	0.99921	0.03315	0.01641	-0.03351	0.9993
139.07286	1242.73211	1354.61636	1.67473	0.31517	-1.40982	3.80498	0.99968	-0.02443	-0.00622	0.0246	0.99927	0.02908	0.0055	-0.02922	0.99956
139.09401	1243.21589	1354.30533	1.3719	-0.21797	-1.6573	3.47362	0.99957	-0.029	0.00311	0.02892	0.99929	0.02404	-0.0038	-0.02394	0.99971
140.42589	1241.66908	1354.74722	-0.29017	0.62854	0.34575	3.05534	0.99992	0.00598	-0.011	-0.00603	0.99997	-0.005	0.01097	0.00506	0.99993
140.33593	1242.42519	1354.16675	0.93686	0.03857	-0.3044	3.0216	0.99999	-0.0053	-0.00076	0.00531	0.99985	0.01635	0.00067	-0.01635	0.99987
140.84978	1242.21259	1353.81892	0.76447	-0.17902	-0.5736	3.2083	0.99994	-0.01005	0.00299	0.01001	0.99986	0.01337	-0.00312	-0.01334	0.99991
139.61794	1243.27179	1354.32899	0.01689	-1.46336	-1.1689	0.81734	0.99947	-0.02041	0.02553	0.02039	0.99979	0.00082	-0.02554	-0.00029	0.99967
138.32816	1244.35124	1354.88551	-0.68857	-2.53121	-1.73439	2.29818	0.99857	-0.02973	0.0445	0.03024	0.99949	-0.01068	-0.04416	0.01201	0.99895
138.2239	1244.45812	1354.84245	-0.28361	-2.2402	-1.41629	2.10221	0.99893	-0.02452	0.0392	0.0247	0.99969	-0.00398	-0.03909	0.00495	0.99922
140.10226	1243.28954	1353.98653	0.44747	-0.65276	-0.82623	0.88543	0.99983	-0.01451	0.01128	0.01442	0.99986	0.00797	-0.01139	-0.00781	0.9999
138.4883	1244.16003	1354.69551	-0.68875	-2.06072	-1.24747	2.21622	0.99912	-0.02134	0.03621	0.02176	0.9997	-0.01123	-0.03596	0.01201	0.99928
141.70471	1244.98684	1355.11173	-2.2819	-0.77424	1.75506	3.22661	0.99944	0.03114	0.01228	-0.03062	0.99872	-0.04021	-0.01351	0.03981	0.99912
141.07087	1242.3937	1355.53342	-4.49975	0.27529	0.90266	2.17941	0.99986	0.01533	-0.00603	-0.01575	0.9968	-0.07837	0.0048	0.07845	0.99691
141.14941	1242.35596	1355.32992	-4.43807	0.33305	0.87431	2.16452	0.99987	0.01476	-0.00698	-0.01526	0.99689	-0.07728	0.00581	0.07738	0.99698
141.16883	1242.33823	1355.17442	-4.45827	0.29554	0.89439	2.16828	0.99986	0.01516	-0.00636	-0.01561	0.99686	-0.07764	0.00516	0.07773	0.99696
140.00348	1243.85888	1353.12203	0.02428	-1.15361	-1.95537	0.85145	0.99922	-0.03413	0.02011	0.03411	0.99942	0.00111	-0.02013	-0.00042	0.9998
139.95999	1243.92287	1352.97699	0.02997	-1.23112	-2.04504	0.83679	0.99913	-0.0357	0.02145	0.03568	0.99936	0.00129	-0.02149	-0.00052	0.99977
138.35223	1245.00081	1353.38541	-0.11349	-2.19592	-3.08329	2.28997	0.99782	-0.05371	0.03837	0.05375	0.99855	8.00E-05	-0.03832	0.00198	0.99926
138.56178	1244.77415	1353.07548	-0.50921	-2.44001	-3.32987	2.50372	0.99741	-0.0577	0.04302	0.05803	0.99829	-0.0064	-0.04257	0.00888	0.99905
138.53291	1244.73701	1352.93161	-0.58375	-2.52979	-3.31176	2.55053	0.99736	-0.05732	0.04465	0.05771	0.9983	-0.00762	-0.04414	0.01018	0.99897
138.34455	1244.80865	1352.95376	-0.19753	-2.19703	-2.94669	2.25032	0.99794	-0.05127	0.03846	0.05137	0.99868	-0.00147	-0.03834	0.00345	0.99926
138.24453	1244.82465	1352.86879	-0.22616	-2.31673	-2.99311	2.30774	0.99782	-0.05206	0.04057	0.05217	0.99864	-0.00183	-0.04042	0.00394	0.99917
138.42112	1244.55701	1352.62615	-0.54905	-2.4753	-3.2188	2.49901	0.99749	-0.05573	0.04366	0.0561	0.9984	-0.00714	-0.04319	0.00957	0.99902
137.94481	1244.73639	1352.70219	-0.13493	-2.17417	-2.94814	2.17491	0.99796	-0.05134	0.03801	0.05139	0.99868	-0.0004	-0.03794	0.00235	0.99928
139.33111	1243.75965	1352.08982	0.42085	-0.92732	-2.5132	1.3587	0.99891	-0.04397	0.01585	0.04384	0.99901	0.00805	-0.01618	-0.00734	0.99984
139.40859	1243.47218	1352.09269	0.63795	-0.36964	-2.4657	1.68073	0.99905	-0.04309	0.00597	0.04302	0.99901	0.0114	-0.00645	-0.01113	0.99992
139.30296	1243.38345	1352.06684	0.66113	-0.36965	-2.43477	1.68778	0.99908	-0.04255	0.00596	0.04248	0.99903	0.0118	-0.00645	-0.01154	0.99991
139.14133	1243.33338	1351.98777	0.60054	-0.43122	-2.46175	1.68349	0.99905	-0.04303	0.00707	0.04295	0.99902	0.01079	-0.00753	-0.01048	0.99992
138.99438	1243.2616	1351.97836	0.65598	-0.43253	-2.50186	1.73423	0.99902	-0.04374	0.00704	0.04365	0.99898	0.01177	-0.00755	-0.01145	0.99991
138.8304	1243.20249	1351.96829	0.69759	-0.30443	-2.49439	1.70523	0.99904	-0.04358	0.00478	0.04352	0.99898	0.01239	-0.00531	-0.01217	0.99991
138.68936	1243.09271	1351.98932	0.64547	-0.31798	-2.51503	1.73877	0.99902	-0.04394	0.00505	0.04388	0.99897	0.0115	-0.00555	-0.01127	0.99992
138.51979	1242.94917	1352.04998	0.72719	-0.27495	-2.48533	1.71632	0.99905	-0.04342	0.00424	0.04336	0.99898	0.01289	-0.0048	-0.01269	0.99991
138.3266	1242.79408	1352.05759	0.63978	-0.22454	-2.48558	1.70758	0.99905	-0.04341	0.00343	0.04337	0.999	0.01133	-0.00392	-0.01117	0.99993
138.13071	1242.66366	1352.11771	0.68864	-0.34915	-2.4665	1.71056	0.99906	-0.04311	0.00557	0.04303	0.999	0.01227	-0.00609	-0.01202	0.99991
137.94872	1242.5201	1352.20029	0.72134	-0.37137	-2.43419	1.68095	0.99908	-0.04255	0.00594	0.04247	0.99902	0.01285	-0.00648	-0.01259	0.9999
137.69274	1242.42024	1352.28909	0.79643	-0.41908	-2.36783	1.66962	0.99912	-0.04141	0.00673	0.04131	0.99905	0.01419	-0.00731	-0.0139	0.99988
137.39885	1242.29599	1352.41259	0.81088	-0.43266	-2.35899	1.67602	0.99912	-0.04126	0.00696	0.04116	0.99905	0.01445	-0.00755	-0.01415	0.99987
136.97063	1242.24065	1352.69434	1.0581	-0.31753	-1.98975	1.53217	0.99938	-0.03482	0.0049	0.03472	0.99922	0.01865	-0.00554	-0.01847	0.99981
137.14652	1241.73898	1352.52074	0.47665	-0.82735	-2.57308	1.79965	0.99889	-0.04501	0.01405	0.04489	0.99895	0.00896	-0.01444	-0.00832	0.99986
136.96002	1241.39022	1352.68229	0.79077	-0.89681	-1.64842	1.16794	0.99946	-0.02898	0.01525	0.02876	0.99948	0.01425	-0.01565	-0.0138	0.99978
136.32577	1241.61813	1352.913	0.85599	-0.65249	-2.32193	1.67443	0.99911	-0.04068	0.01077	0.04051	0.99906	0.01539	-0.01139	-0.01494	0.99982
136.48917	1240.95472	1353.03692	0.67685	-0.94545	-1.42095	0.99158	0.99956	-0.02499	0.0162	0.02479	0.99962	0.01222	-0.0165	-0.01181	0.99979
136.17896	1240.80899	1353.19781	0.65965	-0.98892	-1.43679	1.01484	0.99954	-0.02527	0.01696	0.02507	0.99961	0.01194	-0.01726	-0.01151	0.99978
135.67375	1240.84188	1353.37274	0.57719	-0.80837	-0.88796	1.28642	0.99978	-0.01564	0.01395	0.0155	0.99983	0.01029	-0.01411	-0.01007	0.99985
135.34734	1240.70015	1353.55378	0.59395	-0.8366	-0.88531	1.20024	0.99977	-0.0156	0.01444	0.01545	0.99982	0.01059	-0.0146	-0.01037	0.99984
134.96232	1240.55002	1353.74862	0.55143	-0.80903	-0.90289	1.24864	0.99978	-0.01589	0.01397	0.01576	0.99983	0.00985	-0.01412	-0.00962	0.99985
134.60291	1240.38543	1353.91734	0.55063	-0.90014	-0.89759	1.2645	0.99975	-0.01582	0.01556	0.01566	0.99983	0.00986	-0.01571	-0.00961	0.99983
134.22741	1240.29184	1354.14987	0.69483	-0.82192	-0.84097	1.24074	0.99979	-0.01485	0.01416	0.01468	0.99982	0.01234	-0.01434	-0.01213	0.99982
133.93608	1240.1125	1354.33158	0.68675	-0.83671	-0.73801	1.23902	0.99981	-0.01305	0.01445	0.01288	0.99984	0.01217	-0.0146	-0.01198	0.99982
133.37963	1240.17552	1354.65259	0.96055	-0.56619	-0.41169	1.06049	0.99993	-0.00735	0.00976	0.00718	0.99983	0.01683	-0.00988	-0.01676	0.99981
132.97908	1240.10832	1355.00844	0.78711	-0.46659	-0.52782	1.09141	0.99992	-0.00932	0.00802	0.00921	0.99986	0.01381	-0.00814	-0.01374	0.99987
132.63608	1239.97244	1355.18721	0.82065	-0.54399	-0.63846	1.07721	0.99989	-0.01128	0.00933	0.01114	0.99983	0.01443	-0.00949	-0.01432	0.99985
132.33541	1239.85088	1355.46112	0.7849	-0.64384	-0.63038	1.05246	0.99988	-0.01115	0.01108	0.011	0.99984	0.01382	-0.01124	-0.0137	0.99984
132.19512	1239.65551	1355.57047	0.59791	-0.98571	-0.8598	1.24993	0.99974	-0.01518	0.01704	0.015	0.99983	0.01069	-0.0172	-0.01043	0.9998
131.84575	1239.59921	1355.78186	0.64623	-1.14118	-0.81018	1.25981	0.9997	-0.01436	0.01975	0.01414	0.99983	0.01156	-0.01992	-0.01128	0.99974
131.35645	1239.70798	1356.13043	0.64098	-0.97925	-1.17654	1.40219	0.99964	-0.02072	0.01686	0.02053	0.99972	0.01154	-0.01709	-0.01119	0.99979
130.81506	1239.75986	1356.5866	0.80163	-0.8181	-0.82916	1.10278	0.99979	-0.01467	0.01407	0.01447	0.99979	0.0142	-0.01428	-0.01399	0.9998
130.44082	1239.74829	1356.87213	0.84025	-0.79187	-0.78551	1.11311	0.99981	-0.01391	0.01362	0.01371	0.9998	0.01485	-0.01382	-0.01466	0.9998
130.30993	1239.27839	1357.31347	-4.00E-05	-0.86448	-0.81119	1.2338	0.99979	-0.01416	0.01509	0.01416	0.9999	0.00021	-0.01509	0	0.99989
129.59079	1238.63233	1358.31382	-1.16298	0.10785	-0.43226	1.5166	0.99997	-0.00758	-0.00173	0.00754	0.99977	-0.02031	0.00188	0.0203	0.99979
129.39085	1238.44396	1358.47471	-1.48395	-0.22081	-0.72061	1.59629	0.99991	-0.01247	0.00418	0.01258	0.99959	-0.02585	-0.00385	0.0259	0.99966
128.51708	1240.13263	1358.03646	0.98729	-0.99948	-0.55443	1.15291	0.9998	-0.00998	0.01727	0.00968	0.9998	0.0174	-0.01744	-0.01723	0.9997
128.10134	1240.33551	1358.16429	0.90736	-1.07675	-0.61458	1.09163	0.99977	-0.01102	0.01862	0.01072	0.99981	0.01604	-0.01879	-0.01583	0.9997
127.71411	1240.33702	1358.42682	0.89209	-1.16163	-0.60302	1.03771	0.99974	-0.01084	0.02011	0.01052	0.99982	0.01578	-0.02027	-0.01557	0.99967
127.42116	1240.28174	1358.65027	0.87952	-1.31614	-0.38111	0.97666	0.99971	-0.007	0.02286	0.00665	0.99986	0.0155	-0.02297	-0.01535	0.99962
127.2163	1240.08237	1358.9194	0.66334	-1.62133	-0.76538	0.91208	0.99951	-0.01368	0.02813	0.01335	0.99984	0.01195	-0.02829	-0.01157	0.99953
126.86022	1240.18326	1359.11331	0.67491	-1.73255	-0.6897	0.90423	0.99947	-0.01239	0.03009	0.01203	0.99985	0.01214	-0.03023	-0.01177	0.99947
126.49424	1240.39366	1359.29398	0.64551	-1.82857	-0.93064	0.83591	0.99936	-0.0166	0.03172	0.01623	0.9998	0.01178	-0.03191	-0.01126	0.99943
126.24125	1240.42707	1359.49008	0.66206	-1.94119	-0.86136	0.77044	0.99931	-0.01542	0.03369	0.01502	0.99981	0.01206	-0.03387	-0.01155	0.99936
125.67575	1239.81879	1360.31979	-0.87769	-1.20804	-0.82957	1.31141	0.99967	-0.01415	0.0213	0.01447	0.99978	-0.01501	-0.02108	0.01531	0.99966
125.83175	1240.58927	1359.82599	0.82348	-2.3473	-0.51216	0.8117	0.99912	-0.00953	0.04082	0.00893	0.99985	0.01474	-0.04096	-0.01436	0.99906
125.59116	1240.66843	1359.96012	0.99644	-2.3482	-0.50175	0.9768	0.99912	-0.00947	0.04081	0.00875	0.9998	0.01775	-0.04097	-0.01738	0.99901
125.12359	1240.8663	1360.38539	0.65119	-1.96494	-0.86643	0.93593	0.9993	-0.01551	0.03411	0.01511	0.99982	0.01188	-0.03429	-0.01136	0.99935
124.81635	1241.11411	1360.5277	0.61058	-2.08374	-0.96016	0.77011	0.9992	-0.01714	0.03617	0.01675	0.9998	0.01126	-0.03636	-0.01065	0.99928
124.7226	1241.15664	1360.75023	0.70826	-1.98145	-0.92935	0.87791	0.99927	-0.01665	0.03437	0.01621	0.99979	0.01292	-0.03458	-0.01235	0.99933
124.56201	1241.30079	1360.96301	0.72385	-1.89444	-1.00151	0.86461	0.9993	-0.01789	0.03283	0.01747	0.99976	0.01321	-0.03306	-0.01263	0.99937
124.42919	1241.49979	1361.19001	0.75051	-1.91346	-1.09593	0.84289	0.99926	-0.01956	0.03313	0.01912	0.99972	0.01373	-0.03339	-0.01309	0.99936
124.35353	1241.68538	1361.48197	0.72169	-1.94491	-1.20484	0.86529	0.9992	-0.02145	0.03366	0.02101	0.99969	0.01331	-0.03394	-0.01259	0.99934
124.29484	1241.8729	1361.75219	0.77047	-1.95818	-1.30298	0.84846	0.99916	-0.0232	0.03385	0.02273	0.99964	0.01422	-0.03417	-0.01344	0.99933
124.19172	1242.16164	1362.08838	0.80652	-2.02251	-1.30673	0.96375	0.99912	-0.0233	0.03496	0.02279	0.99963	0.01488	-0.03529	-0.01407	0.99928
124.04301	1242.45857	1362.42207	0.78566	-2.13926	-1.46723	0.83424	0.99898	-0.02611	0.03696	0.02559	0.99957	0.01466	-0.03733	-0.0137	0.99921
124.32993	1242.59105	1362.60005	1.08168	-2.72337	-1.28212	0.76507	0.99862	-0.02327	0.04707	0.02235	0.99955	0.01994	-0.04751	-0.01886	0.99869
124.11412	1242.91739	1363.12339	0.80215	-2.35632	-1.69381	0.7862	0.99872	-0.03013	0.04068	0.02953	0.99945	0.01521	-0.04111	-0.01399	0.99906
124.05983	1243.25402	1363.51297	0.7542	-2.40967	-1.66338	0.84562	0.99869	-0.02958	0.04164	0.029	0.99948	0.01438	-0.04204	-0.01315	0.99903
124.21971	1243.45616	1363.95892	0.78258	-2.25978	-1.7313	0.95743	0.99877	-0.03075	0.039	0.03019	0.99943	0.01484	-0.03943	-0.01365	0.99913
124.1644	1243.94577	1364.36993	0.68529	-2.26052	-1.97055	0.80087	0.99863	-0.03485	0.03901	0.03436	0.99932	0.01331	-0.03944	-0.01195	0.99915
124.14023	1244.43832	1364.78419	0.79417	-2.46144	-1.9534	1.09592	0.9985	-0.03468	0.04245	0.03406	0.9993	0.01532	-0.04295	-0.01385	0.99898
123.89062	1245.19624	1365.21433	0.84414	-2.52187	-1.74155	0.82165	0.99857	-0.03104	0.04353	0.03036	0.99941	0.01606	-0.044	-0.01472	0.99892
124.20685	1245.30955	1365.7072	0.51276	-2.31159	-1.72417	0.87682	0.99873	-0.03045	0.04004	0.03006	0.9995	0.01016	-0.04033	-0.00894	0.99915
124.27446	1245.8452	1366.10793	0.4993	-2.32358	-1.76913	0.88106	0.9987	-0.03122	0.04025	0.03085	0.99947	0.00996	-0.04054	-0.00871	0.99914
124.15915	1246.44545	1366.57824	0.27182	-2.69229	-1.90062	0.66444	0.99835	-0.03339	0.04679	0.03313	0.99943	0.0063	-0.04697	-0.00474	0.99888
124.32595	1246.98295	1367.03578	0.13971	-2.55632	-1.82821	0.81081	0.9985	-0.03201	0.0445	0.03187	0.99948	0.00386	-0.0446	-0.00244	0.999
124.67335	1247.46073	1367.2264	0.49564	-3.09103	-1.36537	0.90266	0.99826	-0.02429	0.0537	0.02379	0.99967	0.00993	-0.05392	-0.00864	0.99851
124.40639	1248.10915	1367.85275	0.10791	-2.67143	-1.92656	0.78986	0.99835	-0.03371	0.04652	0.03358	0.99943	0.00345	-0.04661	-0.00188	0.99891
124.58044	1248.7162	1368.12353	-0.01508	-2.73494	-2.11347	0.76335	0.99818	-0.03687	0.04769	0.03684	0.99932	0.0015	-0.04772	0.00026	0.99886
125.10414	1249.03043	1368.4094	-0.09068	-2.91519	-2.31658	0.89366	0.99789	-0.04034	0.05088	0.04037	0.99918	0.00047	-0.05086	0.00158	0.9987
125.10658	1249.62931	1368.64563	-0.17524	-3.07503	-2.40391	0.84624	0.99768	-0.04178	0.05372	0.04188	0.99912	-0.00081	-0.05364	0.00305	0.99856
125.50712	1250.05269	1368.82029	-0.11746	-2.78017	-2.36855	0.96242	0.99797	-0.04123	0.04855	0.04128	0.99915	-4.00E-05	-0.0485	0.00205	0.99882
125.41487	1250.80386	1369.03876	-0.36386	-3.03495	-2.58584	0.837	0.99758	-0.04478	0.05318	0.04505	0.99898	-0.00396	-0.05295	0.00634	0.99858
125.72389	1251.19211	1369.11583	-0.29228	-2.9119	-2.51307	0.94807	0.99775	-0.04359	0.05097	0.04379	0.99904	-0.00287	-0.0508	0.00509	0.9987
125.94113	1251.70341	1369.1723	-0.19981	-2.98751	-2.45127	1.067	0.99773	-0.04259	0.05222	0.04271	0.99909	-0.00126	-0.05212	0.00348	0.99863
126.17251	1252.26202	1369.07692	-0.09418	-3.03007	-2.49025	1.09375	0.99766	-0.04336	0.05288	0.04339	0.99906	0.00065	-0.05286	0.00164	0.9986
126.51824	1252.72684	1368.98267	-0.01553	-3.00214	-2.5205	1.08698	0.99766	-0.04396	0.05233	0.04392	0.99903	0.00203	-0.05237	0.00027	0.99863
126.877	1253.11605	1368.81733	0.05587	-3.03829	-2.74721	0.85593	0.99745	-0.04798	0.0529	0.04786	0.99885	0.00351	-0.053	-0.00097	0.99859
127.32787	1253.55148	1368.58888	0.31635	-3.19146	-2.75475	0.89117	0.9973	-0.04837	0.05534	0.04799	0.99881	0.00819	-0.05567	-0.00551	0.99843
127.97254	1253.89989	1368.31333	0.35049	-3.14809	-2.69872	0.88624	0.99738	-0.04742	0.05457	0.04701	0.99886	0.0087	-0.05492	-0.00611	0.99847
128.62036	1254.24917	1368.05767	0.39367	-3.245	-2.75516	0.87799	0.99724	-0.04846	0.05621	0.04799	0.9988	0.00958	-0.05661	-0.00686	0.99837
129.35327	1254.61871	1367.82473	0.34633	-3.22612	-2.57392	0.99483	0.99741	-0.04525	0.05595	0.04484	0.99896	0.00857	-0.05628	-0.00603	0.9984
130.10505	1255.1096	1367.43528	0.53283	-3.20639	-2.77844	0.97572	0.99726	-0.04899	0.05541	0.0484	0.99876	0.012	-0.05593	-0.00928	0.99839
130.96889	1255.55439	1367.10047	0.70373	-3.11626	-2.86383	0.97423	0.99727	-0.05063	0.05368	0.04989	0.99864	0.01498	-0.05436	-0.01226	0.99845
131.78005	1256.29157	1366.5716	1.02049	-3.15205	-3.17644	1.04562	0.99695	-0.05638	0.05391	0.05533	0.99825	0.02083	-0.05499	-0.01778	0.99833
132.77574	1256.74859	1366.2321	1.10278	-3.0718	-3.16887	1.00327	0.99704	-0.0563	0.05243	0.0552	0.99823	0.02218	-0.05359	-0.01922	0.99838
133.62523	1257.3936	1365.86774	1.17702	-2.74307	-2.70566	0.95982	0.99774	-0.04818	0.04682	0.04715	0.99863	0.02278	-0.04786	-0.02052	0.99864
135.10084	1257.42785	1365.37919	1.11135	-2.68191	-3.05584	1.02709	0.99748	-0.05421	0.04568	0.05325	0.99834	0.02186	-0.04679	-0.01937	0.99872
136.3328	1257.78069	1364.88177	1.16302	-2.80473	-3.02578	1.00118	0.99741	-0.05377	0.04778	0.05272	0.99835	0.02285	-0.04893	-0.02027	0.9986
137.44202	1258.33287	1364.45564	1.21735	-2.6367	-3.01895	0.93398	0.99755	-0.05363	0.04481	0.05261	0.99834	0.02364	-0.046	-0.02122	0.99872
138.6379	1258.52943	1363.96582	1.12037	-2.52125	-3.21305	0.92753	0.99746	-0.0569	0.04282	0.05599	0.99819	0.02199	-0.04399	-0.01953	0.99884
140.51409	1258.74205	1363.33322	1.48206	-3.20507	-2.90897	1.04999	0.99715	-0.05218	0.05451	0.05067	0.9983	0.02867	-0.05591	-0.02582	0.9981
141.67864	1258.97591	1362.9827	1.06486	-2.597	-3.29903	1.00498	0.99732	-0.05838	0.04416	0.05749	0.99812	0.02116	-0.04531	-0.01857	0.9988
142.91506	1259.53719	1362.39556	1.18791	-2.28526	-2.93733	0.95724	0.99789	-0.05206	0.03875	0.0512	0.99843	0.02275	-0.03987	-0.02071	0.99899
144.46115	1259.68518	1361.75085	1.16813	-2.355	-3.24335	0.94192	0.99756	-0.0574	0.03986	0.05653	0.99814	0.02268	-0.04109	-0.02037	0.99895
146.66932	1259.73468	1360.52724	2.09658	-3.44064	-2.23545	0.916	0.99744	-0.04117	0.0585	0.03894	0.99848	0.0389	-0.06001	-0.03652	0.99753
147.80434	1260.0323	1360.27215	1.27992	-2.43578	-2.77148	0.87518	0.99793	-0.04929	0.04136	0.04831	0.99854	0.02437	-0.0425	-0.02232	0.99885
149.47655	1260.41831	1359.55001	1.2988	-2.15053	-3.34483	0.9753	0.99759	-0.05918	0.03613	0.0583	0.99799	0.02482	-0.03752	-0.02265	0.99904
151.22102	1260.59158	1358.89006	1.3337	-2.11513	-3.22956	0.90151	0.99773	-0.05718	0.03553	0.0563	0.99809	0.02532	-0.03691	-0.02326	0.99905
153.63848	1260.6552	1357.7216	1.86385	-2.96616	-2.31741	0.93689	0.99784	-0.0421	0.05036	0.04038	0.99859	0.03459	-0.05175	-0.03248	0.99813
155.50446	1260.5338	1357.19447	1.23912	-2.23598	-3.19814	0.93247	0.99768	-0.05662	0.03774	0.05575	0.99816	0.02377	-0.03902	-0.02161	0.999
